video, title, thumbnail, description, hosted_at, flight_start_time, flight_end_time, labels,  metadata:type_1,  metadata:type_2,  metadata:type_3, embed_code, id
http://cbstv.vo.llnwd.net/e2/0009/flash/20100426215800_96174_000209p1000538p7.flv,Tito Ortiz Arrested. Accuses Jameson Of Drug Use  ,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272348862895_0p7747611262737022.jpg,Tito Ortiz Arrested. Accuses Jameson Of Drug Use,http://cbstv.vo.llnwd.net/e2/0009/flash/20100426215800_96174_000209p1000538p7.flv,2010-04-27T05:20:27-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='81403926001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,81403926001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100427145700_70702_001559p0001659p3.flv,Officer-Involved Shooting Reported In Pacoima,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272409294194_0p6841794380002824.jpg,Officer-Involved Shooting Reported In Pacoima,http://cbstv.vo.llnwd.net/e2/0009/flash/20100427145700_70702_001559p0001659p3.flv,2010-04-27T06:05:26-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='81403969001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,81403969001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100427135930_84936_000428p5000652p9.flv,Polarizing LAPD Chief Daryl Gates Remembered,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272405149242_0p1450095917365381.jpg,Polarizing LAPD Chief Daryl Gates Remembered,http://cbstv.vo.llnwd.net/e2/0009/flash/20100427135930_84936_000428p5000652p9.flv,2010-04-27T05:15:26-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='81441368001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,81441368001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100428155800_01777_001409p3001428p4.flv,Search For Taggers Ends In Shooting,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272499059543_0p6212447679554411.jpg,Search For Taggers Ends In Shooting,http://cbstv.vo.llnwd.net/e2/0009/flash/20100428155800_01777_001409p3001428p4.flv,2010-04-28T07:00:08-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='81852950001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,81852950001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100428225801_39199_000614p8000637p3.flv,Off-Duty Deputy Killed In Santa Clarita Crash,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272523252458_0p2415062917295847.jpg,Off-Duty Deputy Killed In Santa Clarita Crash,http://cbstv.vo.llnwd.net/e2/0009/flash/20100428225801_39199_000614p8000637p3.flv,2010-04-29T01:50:19-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='81908391001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,81908391001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100429165700_29372_001211p0001234p9.flv,Anthem Blue Cross Nixes Plan To Raise Rates 39%,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272588440813_0p27841336889787366.jpg,Anthem Blue Cross Nixes Plan To Raise Rates 39%,http://cbstv.vo.llnwd.net/e2/0009/flash/20100429165700_29372_001211p0001234p9.flv,2010-04-29T07:50:28-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='82132017001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,82132017001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100429225800_37185_000219p5000942p5.flv,DWP workers caught drinking. driving - and frequenting strip clubs - on the job,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_82279844001_dwp-kcbs-drinking.jpg?pubId=1614694952,DWP workers caught drinking. driving - and frequenting strip clubs - while on the job,http://cbstv.vo.llnwd.net/e2/0009/flash/20100429225800_37185_000219p5000942p5.flv,2010-04-30T01:50:33-0500,null,/News;/CBS Daily News,News,CBS Daily News,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='82175160001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,82175160001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100430045800_01466_000315p5000451p2.flv,Baca Pulls Double-Duty In Tough Economy,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272630672692_0p4577025542117439.jpg,Baca Pulls Double-Duty In Tough Economy,http://cbstv.vo.llnwd.net/e2/0009/flash/20100430045800_01466_000315p5000451p2.flv,2010-04-30T07:35:20-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='82234162001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,82234162001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100429225800_37185_000219p5000942p5_000000000722p9.flv,DWP Workers Caught Drinking. Driving On The Job,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272637119171_0p5173692107724376.jpg,DWP Workers Caught Drinking. Driving On The Job,http://cbstv.vo.llnwd.net/e2/0009/flash/20100429225800_37185_000219p5000942p5_000000000722p9.flv,2010-04-30T09:31:42-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='82252335001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,82252335001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100430062800_96709_000418p3000605p3.flv,Sheriff Baca Pulls Double Duty In Tough Economy,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272637340484_0p981759486240369.jpg,Sheriff Baca Pulls Double Duty In Tough Economy,http://cbstv.vo.llnwd.net/e2/0009/flash/20100430062800_96709_000418p3000605p3.flv,2010-04-30T09:31:33-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='82254499001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,82254499001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100430142625_80398_000343p0000409p1.flv,Starlet Bandit Hits Another 2 Banks,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272665679968_0p7398317655182612.jpg,Starlet Bandit Hits Another 2 Banks,http://cbstv.vo.llnwd.net/e2/0009/flash/20100430142625_80398_000343p0000409p1.flv,2010-04-30T05:20:34-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='82331660001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,82331660001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100430155801_95477_000322p7000443p7.flv,Catherine Bach's Husband Found Dead,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272671136272_0p22151829114538396.jpg,Catherine Bach's Husband Found Dead,http://cbstv.vo.llnwd.net/e2/0009/flash/20100430155801_95477_000322p7000443p7.flv,2010-04-30T06:50:31-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='82350407001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,82350407001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100430155801_95477_000803p5001100p8.flv,City Council Reacts To DWP Investigative Report,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272676784046_0p4925516096671027.jpg,City Council Reacts To DWP Investigative Report,http://cbstv.vo.llnwd.net/e2/0009/flash/20100430155801_95477_000803p5001100p8.flv,2010-04-30T08:30:11-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='82376357001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,82376357001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100501175800_58739_001417p9001441p4.flv,Hit-And-Run Crash Sends Woman Into Chatsworth Wash,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272764986172_0p2680538206466036.jpg,Hit-And-Run Crash Sends Woman Into Chatsworth Wash,http://cbstv.vo.llnwd.net/e2/0009/flash/20100501175800_58739_001417p9001441p4.flv,2010-05-01T08:55:22-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='82458912001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,82458912001
